ID,Name,Poster,NumTracks,TopTracks,Likes,Reposts,PostedTime,Genre,Length
P1580,pop,U9685,57,"['T13428', 'T13429', 'T13430', 'T13431', 'T13432', 'T13433', 'T13434', 'T13435', 'T13436', 'T13437']",3,2,24 May 2017,pop,3:31:37
P1581,pop,U9696,339,"['T13438', 'T13439', 'T13440', 'T13441', 'T13442', 'T13443', 'T13444', 'T13445', 'T13446', 'T13447']",2,None,18 June 2017,pop,4:40:05
P1582,pop,U9707,488,"['T13448', 'T13449', 'T13450', 'T13451', 'T13452', 'T13453', 'T13454', 'T13455', 'T13456', 'T13457']",1,10,27 March 2020,pop,3:52:50
P1583,POP,U9711,361,"['T13458', 'T13459', 'T13460', 'T13461', 'T13462', 'T13463', 'T13464', 'T13465', 'T13466', 'T13467']",5,1,8 July 2018,pop,3:02:11
P1584,Pop,U6145,500,"['T13468', 'T13469', 'T10542', 'T13470', 'T13471', 'T13472', 'T13473', 'T13474', 'T13475', 'T13476']",26,4,21 June 2021,pop,2:24:51
P1585,Pop,U9721,457,"['T13477', 'T13478', 'T13479', 'T13480', 'T13481', 'T13482', 'T13483', 'T13484', 'T13485', 'T13486']",2,None,9 September 2019,pop,3:34:27
P1586,pop,U9728,34,"['T13487', 'T13488', 'T13489', 'T13490', 'T13491', 'T13492', 'T13493', 'T13494', 'T13495', 'T13496']",37,3,27 August 2017,pop,1:18:53
P1587,pop,U9732,465,"['T13497', 'T13498', 'T13499', 'T13500', 'T13501', 'T13502', 'T13503', 'T13504', 'T13505', 'T13506']",35,4,4 December 2014,pop,3:15:55
P1588,Pop,U9743,469,"['T13507', 'T13508', 'T13509', 'T13510', 'T13511', 'T13512', 'T13513', 'T13514', 'T13515', 'T13516']",46,4,28 May 2014,pop,3:23:14
P1589,Pop,U9752,419,"['T13517', 'T13518', 'T13519', 'T13520', 'T13521', 'T13522', 'T13523', 'T13524', 'T13525', 'T13526']",75,7,6 January 2017,pop,1:13:28
P1590,"K-Pop Top 100 (July 5, 2017)",U9754,96,"['T13527', 'T13528', 'T13529', 'T13530', 'T13531', 'T13532', 'T13533', 'T13534', 'T13535', 'T13536']",15189,2704,4 October 2013,pop,3:31:01
P1591,pop,U9762,57,"['T13537', 'T13538', 'T13539', 'T13540', 'T13541', 'T13542', 'T13543', 'T13544', 'T13545', 'T13546']",12,1,28 March 2020,pop,53:51
P1592,pop,U9764,429,"['T13547', 'T13548', 'T13549', 'T13550', 'T13551', 'T13552', 'T13553', 'T13554', 'T13555', 'T13556']",5,None,30 June 2018,pop,3:35:49
P1593,pop,U9774,272,"['T13557', 'T13558', 'T13559', 'T13560', 'T13561', 'T51', 'T13562', 'T13563', 'T13564', 'T13565']",1,None,15 November 2018,pop,3:11:34
P1594,pop,U9782,24,"['T10666', 'T13566', 'T13567', 'T1443', 'T93', 'T10669', 'T11910', 'T92', 'T11717', 'T13568']",2,3,6 February 2017,pop,1:59:20
P1595,pop,U9785,278,"['T13569', 'T13570', 'T56', 'T51', 'T13571', 'T13322', 'T1503', 'T13572', 'T13573', 'T13574']",3,None,27 June 2018,pop,4:20:43
P1596,Pop,U9792,454,"['T13575', 'T13576', 'T13577', 'T13578', 'T13579', 'T13580', 'T13581', 'T13582', 'T13583', 'T13584']",1,3,29 April 2022,pop,4:20:11
P1597,pop,U9802,498,"['T13585', 'T13586', 'T13587', 'T13588', 'T13589', 'T13590', 'T13591', 'T13592', 'T13593', 'T13594']",10,1,10 March 2013,pop,2:37:31
P1598,pop,U9804,303,"['T13595', 'T13596', 'T13414', 'T13597', 'T13598', 'T13599', 'T13600', 'T13601', 'T13602', 'T13603']",5,1,2 April 2016,pop,3:24:56
P1599,#pop,U9356,482,"['T13604', 'T13605', 'T13606', 'T13607', 'T13608', 'T13609', 'T13610', 'T13611', 'T13612', 'T13613']",5,1,30 October 2014,pop,1:50:19
P1600,pop,U9811,3,"['T13357', 'T13413', 'T13355']",1,1,18 January 2017,pop,17:17
P1601,Pop,U4549,463,"['T6596', 'T13614', 'T10099', 'T13615', 'T6594', 'T13616', 'T13617', 'T13618', 'T11388', 'T13619']",98,2,21 December 2021,pop,2:37:45
P1602,pop,U9816,452,"['T13620', 'T13621', 'T13622', 'T13623', 'T13624', 'T13625', 'T13626', 'T13627', 'T13628', 'T13629']",2,None,6 March 2018,pop,3:00:56
P1603,pop,U9826,485,"['T13630', 'T13631', 'T13632', 'T13633', 'T9854', 'T4321', 'T13634', 'T4181', 'T13635', 'T13636']",6,1,1 December 2016,pop,37:29:24
P1604,Pop,U9834,404,"['T13637', 'T13638', 'T13639', 'T13640', 'T13641', 'T13642', 'T13643', 'T13644', 'T13645', 'T13646']",1,8,2 November 2016,pop,3:19:38
P1605,pop,U9843,273,"['T13647', 'T13648', 'T13649', 'T13650', 'T13651', 'T13652', 'T13653', 'T13654', 'T13655', 'T13656']",1,3,3 November 2018,pop,3:01:05
P1606,Pop,U9853,477,"['T13657', 'T13658', 'T13659', 'T13660', 'T13661', 'T13662', 'T13663', 'T13664', 'T13665', 'T13666']",20,3,10 March 2017,pop,1:01:55
P1607,pop,U9858,2,"['T13667', 'T13668']",2,2,22 January 2017,pop,9:04
P1608,pop,U9860,472,"['T13669', 'T13670', 'T13671', 'T13672', 'T13673', 'T13674', 'T13675', 'T13676', 'T13677', 'T13678']",1,7,3 January 2020,pop,3:08:13
P1609,pop,U9869,300,"['T13679', 'T13680', 'T13558', 'T13681', 'T13682', 'T13465', 'T11365', 'T13683', 'T13684', 'T13685']",22,1,28 May 2018,pop,3:23:36
P1610,pop,U9877,263,"['T13202', 'T13686', 'T13687', 'T13688', 'T13689', 'T13690', 'T13691', 'T13692', 'T13693', 'T13694']",22,2,16 August 2016,pop,3:24:04
P1611,POP,U9885,498,"['T13695', 'T13696', 'T13697', 'T13698', 'T13699', 'T13700', 'T13701', 'T13702', 'T13703', 'T13704']",1,1,13 February 2021,pop,16:50:13
P1612,Pop,U9894,492,"['T13705', 'T13706', 'T13707', 'T13708', 'T13709', 'T13710', 'T13711', 'T13712', 'T13713', 'T13714']",2,1,4 January 2021,pop,1:02:14
P1613,pop,U9901,446,"['T13715', 'T13716', 'T13717', 'T13718', 'T13719', 'T10305', 'T13720', 'T13721', 'T12240', 'T13722']",6,1,17 July 2016,pop,2:40:26
P1614,pop,U9906,490,"['T13723', 'T13724', 'T13725', 'T13726', 'T13727', 'T13728', 'T13729', 'T13730', 'T13731', 'T13732']",4,2,26 March 2021,pop,2:23:05
P1615,pop,U9911,240,"['T13733', 'T13734', 'T13735', 'T13736', 'T6376', 'T13737', 'T13738', 'T13739', 'T13740', 'T13741']",None,None,8 July 2020,pop,1:37:46
P1616,Pop,U9916,500,"['T13276', 'T13742', 'T13743', 'T13744', 'T13745', 'T13746', 'T13747', 'T5301', 'T6000', 'T11370']",14,2,7 November 2015,pop,2:41:52
P1617,pop,U9919,56,"['T13133', 'T13748', 'T7076', 'T13512', 'T13749', 'T13750', 'T13751', 'T13752', 'T13753', 'T13754']",160,48,6 April 2014,pop,2:31:10
P1618,pop,U9922,231,"['T13755', 'T12325', 'T13756', 'T12508', 'T13757', 'T13758', 'T13759', 'T13760', 'T13761', 'T13762']",3,None,1 October 2016,pop,2:59:42
P1617,pop,U9919,56,"['T13133', 'T13748', 'T7076', 'T13512', 'T13749', 'T13750', 'T13751', 'T13752', 'T13753', 'T13754']",160,48,6 April 2014,pop,2:31:10
P1618,pop,U9922,231,"['T13755', 'T12325', 'T13756', 'T12508', 'T13757', 'T13758', 'T13759', 'T13760', 'T13761', 'T13762']",3,None,1 October 2016,pop,2:59:42
P1619,pop,U9931,309,"['T13763', 'T13764', 'T13765', 'T1426', 'T13766', 'T13767', 'T13768', 'T13769', 'T13770', 'T13771']",21,None,18 April 2015,pop,3:16:49
P1620,Pop,U9936,401,"['T13772', 'T13773', 'T13774', 'T13775', 'T13776', 'T13777', 'T13778', 'T13779', 'T13780', 'T13781']",5,1,5 July 2014,pop,3:09:01
P1621,Pop,U9945,495,"['T5462', 'T13782', 'T13783', 'T6617', 'T13784', 'T13785', 'T13786', 'T13787', 'T13788', 'T13789']",2,3,4 April 2019,pop,2:32:42
P1622,Pop,U9952,496,"['T13790', 'T8459', 'T13791', 'T13792', 'T13793', 'T13794', 'T13795', 'T13796', 'T13797', 'T13798']",2,6,16 September 2015,pop,2:39:28
P1623,pop,U9960,307,"['T12207', 'T13799', 'T13570', 'T56', 'T13800', 'T1443', 'T721', 'T1769', 'T11910', 'T13801']",1,None,19 January 2018,pop,3:18:39
P1624,POP,U9964,67,"['T13802', 'T13803', 'T13804', 'T13805', 'T13806', 'T13807', 'T13808', 'T13809', 'T13810', 'T5005']",36,1,1 November 2022,pop,2:23:39
P1625,pop,U9971,472,"['T13811', 'T13812', 'T13813', 'T13814', 'T13815', 'T5397', 'T13816', 'T6666', 'T13817', 'T5973']",3,1,1 September 2018,pop,2:26:52
P1626,Pop,U7445,450,"['T13818', 'T13819', 'T13820', 'T13821', 'T13822', 'T5396', 'T13823', 'T13824', 'T13825', 'T13826']",20,4,20 July 2016,pop,2:44:16
P1627,pop,U9981,285,"['T1426', 'T13827', 'T13828', 'T13829', 'T13830', 'T3890', 'T13831', 'T13832', 'T5597', 'T13833']",68,6,24 March 2015,pop,2:26:46
P1628,Pop,U9984,311,"['T4515', 'T8055', 'T5101', 'T13834', 'T13835', 'T13836', 'T5804', 'T4731', 'T4562', 'T13837']",7,2,17 January 2015,pop,2:25:32
P1629,pop,U9989,429,"['T13838', 'T13839', 'T13840', 'T13841', 'T13842', 'T5543', 'T13843', 'T13844', 'T13845', 'T13846']",10,5,1 March 2016,pop,8:15:07
P1630,pop,U9991,299,"['T13847', 'T13848', 'T13849', 'T13850', 'T13851', 'T13852', 'T13853', 'T13854', 'T13855', 'T13856']",1,6,22 October 2018,pop,7:00:37
P1631,Pop,U10001,420,"['T13857', 'T13858', 'T13859', 'T13860', 'T13861', 'T13862', 'T13863', 'T13864', 'T13865', 'T13866']",16,11,13 December 2018,pop,58:54
P1632,Pop,U10008,285,"['T13867', 'T13868', 'T13869', 'T12064', 'T1426', 'T13870', 'T13871', 'T13872', 'T13873', 'T13874']",1,9,4 May 2022,pop,7:03:47
P1633,pop,U10017,257,"['T13875', 'T13876', 'T13877', 'T13878', 'T13879', 'T13880', 'T13881', 'T13882', 'T13883', 'T13884']",2,4,6 March 2019,pop,3:50:14
P1634,Pop,U10025,472,"['T13885', 'T13886', 'T13887', 'T13888', 'T13889', 'T13890', 'T13891', 'T13892', 'T13893', 'T13894']",6,20,17 April 2016,pop,3:03:41
P1635,pop,U10027,317,"['T13895', 'T13896', 'T13897', 'T13324', 'T13898', 'T13899', 'T13900', 'T13901', 'T680', 'T10643']",1,None,18 October 2019,pop,3:04:23
P1636,Pop,U10035,470,"['T13902', 'T13903', 'T13904', 'T13905', 'T13906', 'T13907', 'T13908', 'T13909', 'T13910', 'T13911']",3,4,5 October 2017,pop,2:38:45
P1623,pop,U9960,307,"['T12207', 'T13799', 'T13570', 'T56', 'T13800', 'T1443', 'T721', 'T1769', 'T11910', 'T13801']",1,None,19 January 2018,pop,3:18:39
P1624,POP,U9964,67,"['T13802', 'T13803', 'T13804', 'T13805', 'T13806', 'T13807', 'T13808', 'T13809', 'T13810', 'T5005']",36,1,1 November 2022,pop,2:23:39
P1625,pop,U9971,472,"['T13811', 'T13812', 'T13813', 'T13814', 'T13815', 'T5397', 'T13816', 'T6666', 'T13817', 'T5973']",3,1,1 September 2018,pop,2:26:52
P1626,Pop,U7445,450,"['T13818', 'T13819', 'T13820', 'T13821', 'T13822', 'T5396', 'T13823', 'T13824', 'T13825', 'T13826']",20,4,20 July 2016,pop,2:44:16
P1627,pop,U9981,285,"['T1426', 'T13827', 'T13828', 'T13829', 'T13830', 'T3890', 'T13831', 'T13832', 'T5597', 'T13833']",68,6,24 March 2015,pop,2:26:46
P1628,Pop,U9984,311,"['T4515', 'T8055', 'T5101', 'T13834', 'T13835', 'T13836', 'T5804', 'T4731', 'T4562', 'T13837']",7,2,17 January 2015,pop,2:25:32
P1629,pop,U9989,429,"['T13838', 'T13839', 'T13840', 'T13841', 'T13842', 'T5543', 'T13843', 'T13844', 'T13845', 'T13846']",10,5,1 March 2016,pop,8:15:07
P1630,pop,U9991,299,"['T13847', 'T13848', 'T13849', 'T13850', 'T13851', 'T13852', 'T13853', 'T13854', 'T13855', 'T13856']",1,6,22 October 2018,pop,7:00:37
P1631,Pop,U10001,420,"['T13857', 'T13858', 'T13859', 'T13860', 'T13861', 'T13862', 'T13863', 'T13864', 'T13865', 'T13866']",16,11,13 December 2018,pop,58:54
P1632,Pop,U10008,285,"['T13867', 'T13868', 'T13869', 'T12064', 'T1426', 'T13870', 'T13871', 'T13872', 'T13873', 'T13874']",1,9,4 May 2022,pop,36:24:21
P1633,pop,U10017,257,"['T13875', 'T13876', 'T13877', 'T13878', 'T13879', 'T13880', 'T13881', 'T13882', 'T13883', 'T13884']",2,4,6 March 2019,pop,21:19:24
P1637,pop,U10040,257,"['T13912', 'T13913', 'T13914', 'T13915', 'T13916', 'T13917', 'T13918', 'T13919', 'T13920', 'T13921']",1,None,14 August 2019,pop,3:55:54
P1634,Pop,U10025,472,"['T13885', 'T13886', 'T13887', 'T13888', 'T13889', 'T13890', 'T13891', 'T13892', 'T13893', 'T13894']",6,20,17 April 2016,pop,3:03:41
P1638,pop,U9877,247,"['T13202', 'T13686', 'T13687', 'T13688', 'T13689', 'T13690', 'T13691', 'T13692', 'T13693', 'T13694']",1,22,6 January 2018,pop,3:24:04
P1639,Pop,U10051,500,"['T13922', 'T13923', 'T13924', 'T13925', 'T13926', 'T1230', 'T13927', 'T13928', 'T439', 'T13929']",1,4,19 April 2017,pop,2:58:03
P1635,pop,U10027,317,"['T13895', 'T13896', 'T13897', 'T13324', 'T13898', 'T13899', 'T13900', 'T13901', 'T680', 'T10643']",1,None,18 October 2019,pop,3:04:23
P1636,Pop,U10035,470,"['T13902', 'T13903', 'T13904', 'T13905', 'T13906', 'T13907', 'T13908', 'T13909', 'T13910', 'T13911']",3,4,5 October 2017,pop,30:43:36
P1640,pop,U10058,446,"['T13930', 'T13931', 'T13932', 'T13933', 'T13934', 'T13935', 'T13936', 'T12461', 'T13937', 'T13938']",3,16,23 July 2016,pop,3:01:37
P1641,Pop,U10066,371,"['T13939', 'T13940', 'T13941', 'T13942', 'T13943', 'T13944', 'T13945', 'T13512', 'T13946', 'T13947']",1,1,30 September 2022,pop,1:35:46
P1642,pop,U10071,365,"['T13948', 'T13949', 'T13950', 'T13951', 'T10158', 'T13952', 'T13953', 'T13954', 'T13712', 'T13749']",2,89,28 May 2014,pop,2:29:09
P1643,pop,U10078,398,"['T13955', 'T13956', 'T13957', 'T13958', 'T13959', 'T13960', 'T13961', 'T3956', 'T13962', 'T13963']",7,6,22 June 2016,pop,2:32:55
P1644,Pop,U10086,279,"['T13964', 'T13965', 'T13966', 'T13967', 'T13968', 'T13969', 'T13970', 'T818', 'T13971', 'T13972']",1,None,23 December 2018,pop,3:51:53
P1645,POP,U10095,444,"['T13973', 'T13974', 'T13975', 'T13976', 'T13977', 'T13978', 'T13471', 'T13979', 'T13980', 'T13981']",13,1,11 October 2021,pop,1:41:35
P1646,Pop,U10101,430,"['T13982', 'T13983', 'T13984', 'T10028', 'T13985', 'T13986', 'T13987', 'T13988', 'T13989', 'T13990']",15,2,4 January 2015,pop,3:04:10
P1647,Pop,U10105,495,"['T13991', 'T13992', 'T13993', 'T13994', 'T13995', 'T13996', 'T13997', 'T13998', 'T13999', 'T14000']",2,1,17 August 2021,pop,2:35:07
P1648,pop,U10111,451,"['T14001', 'T14002', 'T14003', 'T14004', 'T14005', 'T14006', 'T14007', 'T13728', 'T14008', 'T14009']",37,None,15 July 2018,pop,2:18:08
P1649,pop,U10117,439,"['T14010', 'T14011', 'T6827', 'T14012', 'T14013', 'T14014', 'T14015', 'T14016', 'T14017', 'T14018']",1,5,10 August 2016,pop,4:16:58
P1650,pop,U10122,238,"['T13570', 'T13359', 'T14019', 'T1769', 'T14020', 'T14021', 'T14022', 'T14023', 'T14024', 'T14025']",4,1,22 December 2017,pop,3:22:11
P1651,pop,U10128,455,"['T14026', 'T14027', 'T14028', 'T14029', 'T14030', 'T14031', 'T14032', 'T14033', 'T14034', 'T14035']",1,6,18 September 2018,pop,2:56:50
P1652,pop,U10134,466,"['T14036', 'T14037', 'T14038', 'T14039', 'T14040', 'T14041', 'T14042', 'T14043', 'T14044', 'T14045']",1,1,11 July 2019,pop,46:14:10
P1653,Pop,U10135,382,"['T14046', 'T14047', 'T1184', 'T10538', 'T14048', 'T14049', 'T1180', 'T1466', 'T766', 'T13896']",1,1,2 December 2018,pop,3:06:46
P1654,Pop,U10139,468,"['T14050', 'T1226', 'T14051', 'T14052', 'T14053', 'T5315', 'T14054', 'T8773', 'T4331', 'T14055']",None,None,31 January 2014,pop,2:46:59
P1655,pop,U10146,118,"['T14056', 'T14057', 'T14058', 'T14059', 'T14060', 'T14061', 'T13480', 'T13481', 'T14062', 'T14063']",4,None,16 November 2022,pop,3:05:36
P1656,Pop,U10153,462,"['T14064', 'T14065', 'T14066', 'T14067', 'T14068', 'T14069', 'T14070', 'T14071', 'T14072', 'T14073']",1,54,25 January 2018,pop,4:09:42
P1657,Pop,U10164,471,"['T14074', 'T14075', 'T14076', 'T14077', 'T14078', 'T14079', 'T14080', 'T14081', 'T14082', 'T14083']",4,None,24 January 2021,pop,1:49:07
P1658,Pop,U10171,490,"['T14084', 'T14085', 'T14086', 'T14087', 'T14088', 'T14089', 'T14090', 'T14091', 'T14092', 'T14093']",1,8,11 July 2018,pop,2:36:25
P1659,pop,U10175,241,"['T14094', 'T14095', 'T14096', 'T14097', 'T14098', 'T12141', 'T14099', 'T14100', 'T14101', 'T14102']",1,2,4 March 2015,pop,4:09:14
P1660,pop,U10184,443,"['T14103', 'T14104', 'T14105', 'T14106', 'T14107', 'T14108', 'T6576', 'T2667', 'T14109', 'T14110']",1,3,1 March 2019,pop,2:31:39
P1661,Pop,U10187,500,"['T14111', 'T14112', 'T13722', 'T14113', 'T14114', 'T14115', 'T1046', 'T14116', 'T14117', 'T14118']",47,None,9 August 2019,pop,58:56
P1662,pop,U10193,238,"['T14119', 'T14120', 'T14121', 'T14122', 'T14123', 'T14124', 'T14125', 'T14126', 'T14127', 'T11882']",19,None,6 April 2015,pop,4:01:28
P1654,Pop,U10139,468,"['T14050', 'T1226', 'T14051', 'T14052', 'T14053', 'T5315', 'T14054', 'T8773', 'T4331', 'T14055']",None,None,31 January 2014,pop,2:46:59
P1657,Pop,U10164,471,"['T14074', 'T14075', 'T14076', 'T14077', 'T14078', 'T14079', 'T14080', 'T14081', 'T14082', 'T14083']",4,None,24 January 2021,pop,29:33:37
P1658,Pop,U10171,490,"['T14084', 'T14085', 'T14086', 'T14087', 'T14088', 'T14089', 'T14090', 'T14091', 'T14092', 'T14093']",1,8,11 July 2018,pop,2:36:25
P1660,pop,U10184,443,"['T14103', 'T14104', 'T14105', 'T14106', 'T14107', 'T14108', 'T6576', 'T2667', 'T14109', 'T14110']",1,3,1 March 2019,pop,2:31:39
P1661,Pop,U10187,500,"['T14111', 'T14112', 'T13722', 'T14113', 'T14114', 'T14115', 'T1046', 'T14116', 'T14117', 'T14118']",47,None,9 August 2019,pop,58:56
P1662,pop,U10193,238,"['T14119', 'T14120', 'T14121', 'T14122', 'T14123', 'T14124', 'T14125', 'T14126', 'T14127', 'T11882']",19,None,6 April 2015,pop,4:01:28
P1663,pop,U10203,303,"['T14128', 'T14129', 'T14130', 'T14131', 'T14132', 'T14133', 'T14134', 'T14135', 'T14136', 'T14137']",1,None,16 January 2015,pop,3:08:21
P1664,# Pop,U10209,420,"['T14138', 'T14139', 'T14140', 'T14141', 'T14142', 'T14143', 'T14144', 'T14145', 'T14146', 'T14147']",1,2,1 March 2022,pop,1:19:37
P1665,Pop,U10215,470,"['T14148', 'T14149', 'T14150', 'T14151', 'T14152', 'T14153', 'T14154', 'T14155', 'T3890', 'T14156']",1,None,22 March 2020,pop,2:35:00
P1666,Pop,U10221,390,"['T14157', 'T14158', 'T14159', 'T14160', 'T14161', 'T14162', 'T14163', 'T14164', 'T14165', 'T14166']",2,36,12 June 2021,pop,1:35:58
P1667,pop,U10228,213,"['T13388', 'T13389', 'T13390', 'T14167', 'T14168', 'T14169', 'T14170', 'T14171', 'T14172', 'T14173']",None,None,18 October 2018,pop,3:12:50
P1668,Pop,U10235,482,"['T8031', 'T14174', 'T14175', 'T14176', 'T14177', 'T14178', 'T14179', 'T14180', 'T14181', 'T14182']",3,14,10 November 2016,pop,2:39:04
P1669,POP,U931,367,"['T14183', 'T14184', 'T14185', 'T14186', 'T13722', 'T14187', 'T14188', 'T14189', 'T14190', 'T14191']",2,91,15 August 2020,pop,52:04
P1670,Pop,U10241,493,"['T14192', 'T14193', 'T14194', 'T14195', 'T14196', 'T14197', 'T14198', 'T14199', 'T14200', 'T14201']",1,8,16 July 2019,pop,1:06:24
P1671,pop,U10246,113,"['T14202', 'T14203', 'T14204', 'T14205', 'T14206', 'T14207', 'T14208', 'T14209', 'T14210', 'T14211']",18,2,12 October 2013,pop,4:08:57
P1672,pop,U10253,496,"['T14212', 'T14213', 'T14214', 'T14215', 'T14216', 'T14217', 'T14218', 'T14219', 'T14220', 'T14221']",1,None,23 November 2019,pop,3:10:00
P1673,pop,U10264,388,"['T818', 'T6056', 'T14222', 'T14223', 'T14224', 'T5462', 'T14225', 'T14226', 'T14227', 'T14228']",2,None,25 March 2019,pop,2:36:54
P1674,pop,U10268,313,"['T14229', 'T14230', 'T14231', 'T14232', 'T14233', 'T14234', 'T14235', 'T14236', 'T13335', 'T14237']",1,None,1 March 2020,pop,3:29:31
P1675,POP,U10270,366,"['T14238', 'T7076', 'T4181', 'T6618', 'T14239', 'T14240', 'T14241', 'T14242', 'T14243', 'T14244']",1,6,14 June 2021,pop,2:59:14
P1676,Pop,U10276,461,"['T14245', 'T14246', 'T14247', 'T9589', 'T4074', 'T14248', 'T8940', 'T14249', 'T8642', 'T8937']",1,1,2 October 2016,pop,1:54:30
P1677,pop,U10277,233,"['T14250', 'T14251', 'T14252', 'T14253', 'T14254', 'T14255', 'T14256', 'T14257', 'T14258', 'T14259']",2,1,20 October 2015,pop,3:03:32
P1678,Pop,U10288,223,"['T14260', 'T14261', 'T14262', 'T14263', 'T10249', 'T14264', 'T14265', 'T14266', 'T14267', 'T14268']",7,None,17 June 2014,pop,3:02:13
P1679,pop,U10297,331,"['T14269', 'T14270', 'T14271', 'T14272', 'T14273', 'T14274', 'T14275', 'T14276', 'T14277', 'T14278']",1,10,16 January 2021,pop,2:43:16
P1680,pop,U10306,411,"['T14279', 'T14280', 'T14281', 'T14282', 'T14283', 'T14284', 'T14285', 'T14286', 'T14287', 'T14288']",3,1,8 September 2016,pop,3:05:32
P1681,pop,U10317,310,"['T14289', 'T14290', 'T14291', 'T14292', 'T14293', 'T14294', 'T14295', 'T14296', 'T14297', 'T14298']",2,8,7 March 2021,pop,3:34:13
P1682,Pop,U10328,182,"['T14299', 'T14300', 'T14301', 'T14302', 'T14303', 'T14304', 'T14305', 'T14306', 'T14307', 'T14308']",4,19,2 September 2022,pop,1:04:47
P1683,Pop,U10329,251,"['T14309', 'T14310', 'T14311', 'T14312', 'T14313', 'T14314', 'T14021', 'T14022', 'T14315', 'T14316']",2,1,29 August 2016,pop,3:12:05
P1684,pop,U10338,169,"['T14317', 'T14318', 'T13919', 'T14319', 'T14320', 'T14321', 'T14322', 'T14323', 'T14324', 'T14325']",None,None,19 July 2018,pop,3:40:16
P1685,POP,U10348,499,"['T14326', 'T14327', 'T14328', 'T14329', 'T14330', 'T14331', 'T14332', 'T13741', 'T14333', 'T14334']",1,None,17 April 2021,pop,1:06:07
P1686,Pop,U10353,245,"['T14335', 'T14336', 'T14337', 'T14338', 'T14339', 'T14340', 'T13446', 'T14341', 'T14342', 'T14343']",3,None,7 September 2017,pop,2:51:48
P1687,Pop,U10359,401,"['T14344', 'T14345', 'T14346', 'T14347', 'T14348', 'T14349', 'T14350', 'T14351', 'T14352', 'T14353']",3,474,31 May 2019,pop,4:00:43
P1688,pop,U10368,222,"['T14354', 'T14355', 'T1799', 'T14356', 'T14357', 'T11519', 'T14358', 'T14359', 'T14360', 'T14361']",1,1,27 July 2018,pop,4:10:20
P1689,pop,U10374,290,"['T14362', 'T14363', 'T14364', 'T14365', 'T10141', 'T14366', 'T14367', 'T14368', 'T14369', 'T14370']",2,3,26 April 2018,pop,3:04:20
P1690,Pᴏᴘ,U10384,391,"['T14371', 'T14372', 'T14373', 'T14374', 'T14375', 'T14376', 'T14377', 'T14378', 'T9404', 'T14379']",1,6,16 May 2020,pop,2:22:04
P1691,pop,U10388,497,"['T4808', 'T14380', 'T14381', 'T14382', 'T12242', 'T13806', 'T14383', 'T14384', 'T14385', 'T14386']",1,None,4 February 2021,pop,2:34:21
P1692,pop,U10392,469,"['T14387', 'T14388', 'T14389', 'T14390', 'T14391', 'T14392', 'T14393', 'T14394', 'T14395', 'T14396']",1,None,10 June 2018,pop,3:03:36
P1693,Pop,U10403,431,"['T14397', 'T14398', 'T14399', 'T14400', 'T14401', 'T14402', 'T14403', 'T14404', 'T4181', 'T14405']",1,17,27 March 2018,pop,2:40:31
P1694,pop,U10412,499,"['T14406', 'T14407', 'T14408', 'T14409', 'T14410', 'T14411', 'T14412', 'T14413', 'T14414', 'T14415']",3,None,10 January 2021,pop,2:06:46
P1695,POP,U10414,414,"['T14416', 'T10158', 'T14417', 'T14418', 'T14419', 'T632', 'T14089', 'T11388', 'T14420', 'T736']",10,34,1 November 2017,pop,4:49:57
P1696,Pop,U10418,257,"['T14421', 'T14422', 'T14423', 'T14424', 'T14425', 'T14426', 'T14427', 'T14428', 'T14286', 'T14429']",2,3,27 October 2016,pop,3:13:14
P1697,pop,U10428,404,"['T14430', 'T14431', 'T14432', 'T13133', 'T14433', 'T14434', 'T14435', 'T9074', 'T14436', 'T14437']",9,None,2 December 2014,pop,2:16:25
P1698,pop,U10432,239,"['T14438', 'T14439', 'T14440', 'T14441', 'T14442', 'T14443', 'T14444', 'T14445', 'T14446', 'T13571']",1,None,7 February 2018,pop,3:06:22
P1699,pop,U10442,246,"['T14357', 'T14309', 'T752', 'T14447', 'T1792', 'T14448', 'T14449', 'T14450', 'T14451', 'T14452']",1,13,25 December 2019,pop,3:13:25
P1700,pop,U10449,391,"['T14453', 'T14454', 'T12758', 'T1627', 'T6663', 'T14455', 'T14456', 'T14457', 'T14458', 'T14459']",1,3,8 August 2017,pop,3:18:27
